,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83
10,-0.014271803,-0.0050384128,0.0026805666,0.005459342,-0.79707664,-0.02108156,1.6498339,2.1913674,0.047762953,-0.3402616,0.11285887,1.2250648,-0.35493913,0.07290691,0.6191027,0.6961181,-0.52408695,0.10459113,1.4267095,1.4864422,-0.52086073,0.23244609,0.675856,-0.13005388,-0.709151,0.012297295,1.0571463,1.8172112,-0.7385374,-0.13470039,0.9522378,1.8326429,-0.19257745,-0.06829851,0.44536638,0.89109063,-0.03720137,0.00083576865,1.9232941,1.052171,0.019873388,-0.16922185,1.1171477,1.04223,0.23204961,-0.1925556,0.56329125,2.4977689,-0.01061054,-0.23642586,0.6607256,0.4129403,-0.22619878,-0.18181649,1.5504434,1.4894578,-0.22957927,0.13301139,0.96569276,1.3848498,-0.12047303,0.13928823,1.4845836,-0.6258072,-0.68813,0.022383789,1.329492,-0.19825001,0.15590507,0.032361597,0.63488346,1.4731451,-0.20059472,-0.06819649,1.2494044,2.4360988,-0.6405722,0.031449296,0.92648417,2.2553618,-0.7644487,-0.012077873,0.4022362,0.55247396
11,-0.008663522,-0.018788569,0.0045272503,-0.0015529683,-0.12891568,0.20581326,1.569319,2.138079,0.15048763,-0.24945867,0.4434018,1.330792,-0.28232878,0.11336751,1.174855,1.3423293,0.1733259,0.23151347,1.7181262,1.779224,0.19168054,0.20475054,1.0433908,0.64456725,0.28150928,0.16399308,1.0300391,1.9134814,-0.07363608,0.090807855,1.0316864,1.9433595,-0.09669406,0.041947767,1.1808195,1.3655732,0.5137725,0.014322802,1.765198,1.2207096,0.28246486,-0.092453495,1.4344436,1.4126031,0.30315167,0.07877777,1.0476041,2.6157227,0.07162183,-0.1481004,1.15171,1.201176,-0.21832615,-0.02153591,1.6474109,1.8512397,0.0838166,0.147053,1.1071495,1.6048881,-0.1863808,-0.10050243,1.4181173,-0.25256762,-0.36384255,-0.06145653,1.7859992,0.51910704,0.053805806,0.11313723,1.1104947,1.794814,-0.009057645,0.17499657,1.1370122,2.4036558,0.20425561,0.1486871,0.7269404,2.1838892,-0.07353029,0.12834074,1.1389557,1.2922173
12,-0.013050111,-0.018489774,-0.0012191646,0.008519824,-0.7656705,0.14724141,1.8296224,2.3706105,-0.16781726,-0.28881574,0.36627206,1.4068977,-0.62457496,0.11266871,0.9293386,0.94979596,-0.41892195,0.25791645,1.7744808,1.7677732,-0.5002543,0.26002383,0.98894876,0.1810757,-0.5143094,0.14015101,1.142771,2.0103066,-0.7150672,-0.014749047,1.0408083,2.0165486,-0.43087986,0.0039888024,0.87859267,1.2191758,-0.09649381,0.04421315,2.1440585,1.170229,-0.15950145,-0.120339125,1.3864701,1.2569573,0.071018,0.0678512,0.9632508,2.9735284,-0.27109003,-0.21112992,1.026235,0.76868457,-0.48010516,-0.05714017,1.7719648,1.7551919,-0.3454009,0.18368147,1.2221417,1.6076957,-0.38683063,0.010579575,1.5392647,-0.63958555,-0.8130488,0.020952722,1.5387591,-0.0071045524,-0.13916337,0.11894751,0.95656055,1.8167486,-0.42576414,0.06804567,1.4572724,2.7135546,-0.4488646,0.12361222,0.864769,2.4096823,-0.65654165,0.04992839,0.8486964,0.9318075
13,-0.008490462,-0.025586832,-0.00204721,-0.0034889686,-0.05876084,0.38615957,1.5066152,2.220045,-0.0059514362,-0.107752904,0.44400412,1.3350232,-0.2594466,0.2787322,1.0411875,1.2910104,0.12564719,0.47140932,1.590416,1.7350955,0.07192155,0.298365,0.9674598,0.69496655,0.2335573,0.34927464,0.9946922,1.963932,-0.22612865,0.271256,0.9507097,1.9312297,-0.109823346,0.15655777,1.136786,1.3086562,0.40421656,0.06693071,1.8081019,1.2587872,0.23302156,0.0077295364,1.4048039,1.5340447,0.3582474,0.24606447,1.1738609,2.855175,0.028889045,-0.020931294,1.1305355,1.0662696,-0.20418166,0.068403885,1.5920651,1.8703525,0.043788858,0.29783028,1.0859796,1.6064767,-0.19554128,-0.0074607995,1.4867904,-0.08117296,-0.4762736,0.038681112,1.6117138,0.5673193,-0.029065603,0.25212342,1.0588264,1.8559736,-0.104494065,0.31203365,1.1925844,2.4763293,0.13251618,0.30538276,0.6548322,2.2425828,-0.20874462,0.23838642,1.195595,1.3894114
14,-0.013736557,-0.012981456,0.005048663,0.0089732725,-0.65786314,-0.059778415,1.8046541,2.3230944,0.17331098,-0.45057082,0.29121238,1.3674526,-0.302187,-0.058587667,0.80793786,0.76238614,-0.30890492,0.048452176,1.6755785,1.6860795,-0.37102002,0.14581452,0.8719175,-0.06995578,-0.4797004,-0.04872915,1.1475444,1.9255663,-0.5445635,-0.23954323,1.0451479,1.9615617,-0.11924988,-0.15966588,0.6883689,1.001955,0.14496697,-0.07079015,2.1341283,1.0408387,0.109524935,-0.29247266,1.3203788,1.1396084,0.27800238,-0.16296706,0.7809982,2.788292,0.05949467,-0.37438345,0.8731339,0.5960623,-0.18153048,-0.27527457,1.7532735,1.6591308,-0.12944221,0.073556624,1.1868604,1.5337225,-0.18139517,-0.08378482,1.607837,-0.70895547,-0.61569446,-0.091891885,1.4860352,-0.24723989,0.19096975,-0.07243167,0.8465312,1.6490768,-0.15162139,-0.15855755,1.3445239,2.5712342,-0.43807372,-0.047281887,1.0134267,2.465257,-0.6138521,-0.076906994,0.5483721,0.6128632
15,-0.008073667,-0.02106449,0.0032433337,-0.0019176779,-0.09029586,0.29889962,1.6527066,2.3263988,0.07068909,-0.16580726,0.4797836,1.4314387,-0.25095072,0.21075346,1.1296918,1.3629332,0.12991977,0.3845693,1.7218701,1.8872621,0.07566765,0.28150198,1.0536677,0.7007668,0.23679172,0.2726405,1.1136637,2.0374286,-0.18122989,0.18100752,1.0826783,2.0447083,-0.118479975,0.10439328,1.183013,1.3823295,0.4678627,0.048193537,1.9322703,1.360816,0.23363256,-0.037306756,1.4984028,1.5611765,0.38172713,0.15815279,1.1633576,2.8913069,0.03590867,-0.07817891,1.1822858,1.1100328,-0.18963234,0.027529128,1.7299935,1.9297906,0.07480664,0.25688115,1.1870278,1.7285655,-0.21019538,-0.03639153,1.5629448,-0.18203527,-0.45197117,0.028439866,1.672215,0.5281467,0.003832953,0.22343974,1.1202272,1.9070625,-0.058885757,0.23691063,1.2604812,2.59845,0.15821463,0.22345552,0.7660399,2.3484182,-0.19883956,0.18106432,1.1873896,1.3882396
16,-0.01210257,-0.010021372,0.0054734563,0.009364201,-0.6691219,0.025273278,1.7011094,2.3066354,0.20484275,-0.35254687,0.13530482,1.3799319,-0.28119868,0.07122202,0.66445774,0.7530891,-0.3283232,0.14068654,1.539146,1.6290216,-0.38323507,0.25392592,0.75599635,-0.07718767,-0.5092075,0.03884912,1.0671821,1.9156294,-0.5525602,-0.12743752,0.95784616,1.9374477,-0.114092745,-0.06978661,0.5184313,0.9531752,0.14652328,0.029426351,1.995892,1.1439451,0.10263288,-0.1840065,1.2151881,1.1728885,0.30531123,-0.13521881,0.6285228,2.729125,0.06926626,-0.24963176,0.73908544,0.56070113,-0.14613472,-0.17713279,1.6300793,1.6566739,-0.10275136,0.15847163,1.007642,1.5170807,-0.13485792,0.048424516,1.4807403,-0.5628081,-0.5712425,0.02567541,1.3860031,-0.20231164,0.21437268,0.02465961,0.7431896,1.6241955,-0.12224138,-0.053428058,1.2504395,2.5688097,-0.46983618,0.05613254,0.94367,2.4143727,-0.61278164,0.025649937,0.47491446,0.6141366
17,-0.013233408,-0.009011002,0.0055585457,0.008564638,-0.71872,-0.009549744,1.7418646,2.3657792,0.15478872,-0.38761756,0.17066334,1.4167666,-0.33939263,0.03242243,0.70231664,0.8015396,-0.37191844,0.1071313,1.5769969,1.699033,-0.4345395,0.22330506,0.7845564,-0.0389222,-0.55493903,0.00264401,1.1005187,1.968614,-0.6020216,-0.17108835,0.995563,1.9989614,-0.16576783,-0.09876773,0.5818331,1.0154101,0.12565516,-0.0007579478,2.0136778,1.1287923,0.053642385,-0.22373402,1.2427677,1.199827,0.25674298,-0.156622,0.6734171,2.791429,0.023350226,-0.29014808,0.7796522,0.60064125,-0.21281764,-0.20956689,1.6735704,1.7046968,-0.1566299,0.13021503,1.071903,1.5806991,-0.19298305,0.018329773,1.530705,-0.6286922,-0.64555,-0.014010048,1.4196969,-0.17796864,0.17161053,-0.0026417652,0.76977533,1.6772593,-0.17072004,-0.093888715,1.2727035,2.6153424,-0.50510335,0.008762961,0.9607131,2.4766555,-0.6303894,-0.013725855,0.480613,0.6552804
18,-0.008394893,-0.020983942,0.0030576596,-0.004036127,-0.09297968,0.20966378,1.5629926,2.170896,0.1195884,-0.24338226,0.48847064,1.3130021,-0.18673614,0.14651948,1.1024182,1.2741094,0.14362183,0.27089098,1.6592957,1.7025323,0.15666758,0.18678215,1.0368135,0.58748555,0.22771041,0.16803713,1.0510119,1.8990455,-0.13824572,0.09622154,1.0271877,1.912025,-0.046980213,0.061870635,1.1843889,1.3156927,0.49267194,-0.008574501,1.8917797,1.224086,0.31720412,-0.10559672,1.4539653,1.4497292,0.373468,0.096659504,1.1403844,2.7429583,0.11284608,-0.15780625,1.1534328,1.0915323,-0.1599799,-0.014034122,1.6652343,1.8430921,0.09166863,0.16546844,1.1613654,1.597351,-0.15202904,-0.0758698,1.5353022,-0.251858,-0.4031907,-0.07099356,1.7109641,0.47174317,0.048977666,0.14482583,1.0644782,1.7877016,-0.020250056,0.17322665,1.2177259,2.4452345,0.1790865,0.13882825,0.7404856,2.190314,-0.11249523,0.07768814,1.159719,1.2591791
19,-0.006886678,-0.024390478,-0.0008448772,-0.0041359765,-0.064108305,0.18341035,1.4973407,2.0655615,0.020254042,-0.2746431,0.49570358,1.186307,-0.15649976,0.101870336,1.0242742,1.1238614,0.11352165,0.24269447,1.5778638,1.5060866,0.1056124,0.12482795,0.9920027,0.47668546,0.17825769,0.14280042,1.032397,1.8030895,-0.17782532,0.0769247,0.9627562,1.770512,-0.017175134,0.03210073,1.1287684,1.1939592,0.42834923,-0.07901108,1.8671207,1.0849359,0.31269854,-0.14979142,1.3695909,1.3675827,0.38614455,0.11572749,1.1440674,2.6910717,0.115811735,-0.20464168,1.090848,0.9333254,-0.17390956,-0.07830568,1.568309,1.7279435,0.055981576,0.12520665,1.1116617,1.4226731,-0.092953175,-0.098662615,1.4665182,-0.2654947,-0.42030108,-0.11532396,1.6180745,0.37593096,0.037338935,0.09007916,0.9906586,1.6877465,-0.057052422,0.12346247,1.1926988,2.2922244,0.13844043,0.10053759,0.73179,2.0872388,-0.19221103,0.0099871745,1.141599,1.1282305
20,-0.008073667,-0.02106449,0.0032433337,-0.0019176779,-0.09029586,0.29889962,1.6527066,2.3263988,0.07068909,-0.16580726,0.4797836,1.4314387,-0.25095072,0.21075346,1.1296918,1.3629332,0.12991977,0.3845693,1.7218701,1.8872621,0.07566765,0.28150198,1.0536677,0.7007668,0.23679172,0.2726405,1.1136637,2.0374286,-0.18122989,0.18100752,1.0826783,2.0447083,-0.118479975,0.10439328,1.183013,1.3823295,0.4678627,0.048193537,1.9322703,1.360816,0.23363256,-0.037306756,1.4984028,1.5611765,0.38172713,0.15815279,1.1633576,2.8913069,0.03590867,-0.07817891,1.1822858,1.1100328,-0.18963234,0.027529128,1.7299935,1.9297906,0.07480664,0.25688115,1.1870278,1.7285655,-0.21019538,-0.03639153,1.5629448,-0.18203527,-0.45197117,0.028439866,1.672215,0.5281467,0.003832953,0.22343974,1.1202272,1.9070625,-0.058885757,0.23691063,1.2604812,2.59845,0.15821463,0.22345552,0.7660399,2.3484182,-0.19883956,0.18106432,1.1873896,1.3882396
21,-0.0138878785,-0.005586018,0.004232864,0.006986046,-0.70013624,0.051030755,1.603469,2.256862,0.15587172,-0.28557554,0.028941575,1.2746761,-0.2567711,0.14659102,0.54606164,0.7173079,-0.40987796,0.18176463,1.3650243,1.5323172,-0.42223173,0.31048808,0.63190776,-0.095431134,-0.60309625,0.07411805,0.9869371,1.8431467,-0.60683316,-0.064538434,0.85153794,1.8614424,-0.11175849,0.009543096,0.37365246,0.8950603,0.07213717,0.09098561,1.838095,1.1140919,0.114034995,-0.083847545,1.0639492,1.0680592,0.31547287,-0.14958102,0.47945964,2.5502346,0.06864771,-0.14696918,0.605041,0.47917402,-0.11399084,-0.10220951,1.4889338,1.5271698,-0.11017293,0.19032629,0.87152874,1.4157834,-0.01516478,0.15604971,1.3830657,-0.6127223,-0.57538205,0.09542091,1.267509,-0.20611072,0.25072113,0.1109172,0.59001106,1.4870105,-0.09743732,0.006748572,1.1680125,2.4823124,-0.5239191,0.11356563,0.8647325,2.2984087,-0.6922939,0.06239021,0.3512872,0.57801145
22,-0.007620586,-0.016677849,-9.479653e-05,0.019977678,-0.61600393,0.34898472,1.8028619,2.4840286,0.014731694,-0.013186518,0.47554627,1.6331787,-0.42665294,0.31298837,0.9547025,1.0030901,-0.2408875,0.42334777,1.845891,2.0479908,-0.31677425,0.4796331,0.8931885,0.31614155,-0.3738845,0.2794616,1.140871,2.1743753,-0.5057927,0.14881393,1.046092,2.17482,-0.20451379,0.18020806,0.87537974,1.3418269,0.06722874,0.17784914,2.1679206,1.2395196,0.01759623,0.0936092,1.4227619,1.3722522,0.1477784,0.1583465,1.0066423,3.1383905,-0.18537264,0.029805189,1.0481607,0.9882602,-0.3170231,0.10342272,1.8456824,1.904495,-0.18437107,0.45417273,1.2522496,1.7916509,-0.22959095,0.15353645,1.5321819,-0.3276693,-0.59664804,0.22006153,1.5987443,0.15538375,0.013670782,0.3081284,0.9956674,1.9481356,-0.32494783,0.21233512,1.3191868,2.7643368,-0.29428628,0.29233325,0.9340748,2.6374109,-0.7043541,0.20171718,0.701279,0.9983504
23,-0.008972701,-0.02038264,0.0048871804,-0.0021041106,-0.155873,0.15116885,1.5579481,2.1312768,0.1560335,-0.2934811,0.46267787,1.3122375,-0.25028864,0.09139906,1.1562933,1.3203423,0.1556842,0.18401986,1.6911707,1.7283497,0.18833296,0.16906607,1.0425253,0.59692633,0.23577175,0.113580205,1.0332546,1.8949133,-0.09990992,0.04103212,1.0243571,1.9254858,-0.06517792,0.025702056,1.1905746,1.3776106,0.49225995,-0.01259049,1.8199314,1.2232716,0.31905475,-0.12788582,1.4521791,1.4130735,0.31064954,0.030167485,1.0608442,2.6446748,0.09557146,-0.18610412,1.1668533,1.2045947,-0.19001631,-0.043091945,1.6592499,1.8390349,0.072240755,0.10675133,1.1260351,1.5907451,-0.17985103,-0.09002335,1.454769,-0.299651,-0.36370152,-0.103703074,1.805662,0.51093876,0.05872547,0.090401895,1.0968401,1.7921637,-0.0015768295,0.14051744,1.1643647,2.4200711,0.18227956,0.0960732,0.73971426,2.1654305,-0.0717385,0.06818002,1.1254799,1.2564206
24,-0.013981057,-0.007818091,0.0047955816,0.008903669,-0.74849474,0.0427249,1.7507203,2.3267443,0.10695177,-0.3233053,0.17197536,1.3746481,-0.37305543,0.09675105,0.7120614,0.7874777,-0.42965668,0.16694447,1.5545675,1.6443157,-0.4828971,0.274809,0.79397154,-0.034576908,-0.59109163,0.05323857,1.1094155,1.9251392,-0.63640654,-0.1135739,1.0108587,1.9647664,-0.21066448,-0.030627925,0.57752275,0.9999136,0.069377944,0.053841382,2.0247717,1.1216128,0.02341701,-0.15315762,1.2247716,1.1670672,0.22913319,-0.12837704,0.6695223,2.7066498,-0.012000761,-0.21414462,0.7950623,0.5546798,-0.22237541,-0.15751553,1.6652067,1.6454717,-0.19488436,0.17521726,1.0783947,1.5459802,-0.17820016,0.06456699,1.5293627,-0.660719,-0.6687714,0.04848084,1.4166156,-0.18914561,0.1459671,0.06316071,0.7604372,1.6309675,-0.18232794,-0.03337862,1.2909961,2.57572,-0.53519684,0.069434874,0.96280116,2.4138625,-0.6698572,0.046004977,0.50364095,0.64853865
