,0,1
254,0.48599792,-0.5017596
255,3.1521077,-3.001755
256,2.573289,-2.6284025
257,0.8052093,-0.86236036
258,2.056155,-2.0258086
259,2.6463537,-2.6187508
260,0.3566745,-0.5384337
261,2.7526035,-2.7844024
262,2.0327632,-2.0420675
263,0.53396225,-0.5412679
264,3.1644747,-3.021621
265,2.657889,-2.7089324
266,0.8851154,-0.94213915
267,2.046379,-2.0007365
268,2.7259479,-2.7137625
269,0.39480257,-0.59382516
270,2.7362196,-2.7545662
271,2.0118656,-2.0280852
272,0.59158677,-0.5803368
273,3.1169739,-2.963621
274,2.6753201,-2.7283301
275,0.96013784,-1.0154047
276,2.0490756,-1.9954354
277,2.7944071,-2.784186
278,0.4486953,-0.64377165
279,2.714681,-2.7223225
280,2.0287952,-2.02695
281,0.60550624,-0.588216
282,3.0602345,-2.912945
283,2.6520872,-2.687102
284,0.96902704,-1.0437148
285,2.017907,-1.9645444
286,2.799371,-2.7940264
287,0.4781862,-0.67043453
288,2.658271,-2.6566114
289,2.0508466,-2.0572228
290,0.655867,-0.63000876
291,2.9533303,-2.7896614
292,2.5747433,-2.6265798
293,0.9792092,-1.0508962
294,1.9301407,-1.8766731
295,2.7253962,-2.7187912
296,0.49127644,-0.66682446
297,2.8304927,-2.8120923
298,2.3038,-2.294823
299,0.6669367,-0.64474225
300,3.0437977,-2.8634763
301,2.658466,-2.7174537
302,0.95186496,-1.0303361
303,1.8952427,-1.8308461
304,2.7730556,-2.789283
305,0.46689773,-0.6641456
306,3.17925,-3.113194
307,2.6847112,-2.645281
308,0.8677979,-0.85375935
309,3.202539,-2.9826977
310,2.7973406,-2.894847
311,1.0854334,-1.1555448
312,1.8248937,-1.7446415
313,2.8511314,-2.90402
314,0.5529799,-0.7364097
315,3.6539056,-3.578054
316,3.1272898,-3.0691624
317,1.0462562,-1.0864004
318,3.5769033,-3.3152566
319,3.1329107,-3.218403
320,1.2783208,-1.3664986
321,2.0176024,-1.9084429
322,3.1135917,-3.156605
323,0.7060548,-0.9140795
324,3.7811928,-3.774984
325,3.2145746,-3.1349912
326,1.159752,-1.2040265
327,3.7316945,-3.475542
328,3.2962317,-3.3612182
329,1.3494126,-1.4443411
330,2.166987,-2.0366046
331,3.1300828,-3.1977766
332,0.7614615,-0.95373017
333,3.746209,-3.7233286
334,3.5049024,-3.4083102
335,1.5868559,-1.6096482
336,3.7936332,-3.51941
337,3.6341166,-3.6114857
338,1.7962236,-1.9006292
339,2.3560693,-2.171635
340,3.3840709,-3.4614086
341,1.0818336,-1.2851663
342,3.4994154,-3.4560099
343,3.361989,-3.3503335
344,1.4008678,-1.4449259
345,3.680496,-3.437083
346,3.608437,-3.5652578
347,1.6628908,-1.7321038
348,2.5227997,-2.359494
349,3.417125,-3.4671001
350,0.9565821,-1.1715845
351,3.3633442,-3.2826366
352,3.3590796,-3.387176
353,1.3365849,-1.3670523
354,3.564647,-3.3664916
355,3.64062,-3.5999806
356,1.6465411,-1.7266123
357,2.5099838,-2.3399413
358,3.4687254,-3.522333
359,0.9330924,-1.137761
360,3.067124,-3.0121813
361,3.1169126,-3.1185992
362,1.2702184,-1.3192074
363,3.2280283,-3.074627
364,3.3604386,-3.3323755
365,1.6531534,-1.690458
366,2.259382,-2.101339
367,3.2270143,-3.2989526
368,0.89159995,-1.1101604
369,3.0382137,-3.015925
370,2.9267724,-2.9679987
371,1.1486554,-1.2241179
372,3.1900828,-3.0233595
373,3.2285151,-3.2300806
374,1.6957139,-1.7014543
375,2.2793791,-2.1305387
376,3.2218149,-3.284005
377,0.8769469,-1.0966089
378,3.0815976,-3.0667748
379,2.6120808,-2.6673179
380,0.98182577,-1.0410596
381,3.1419246,-3.043245
382,3.0323954,-3.0318592
383,1.5909023,-1.6210492
384,2.3655846,-2.2149594
385,3.133701,-3.2049751
386,0.80875283,-1.0150955
387,3.1474116,-3.1403975
388,2.7532053,-2.7951083
389,1.1292781,-1.164144
390,3.1546583,-3.1062765
391,3.2173204,-3.2133746
392,1.79631,-1.8147546
393,2.354885,-2.1614964
394,3.291359,-3.377648
395,0.9565154,-1.1787511
396,3.198041,-3.177907
397,2.8625157,-2.9105458
398,1.2200574,-1.2735658
399,3.1750977,-3.0964487
400,3.3264744,-3.345248
401,1.936728,-1.955192
402,2.3440664,-2.1423013
403,3.3904722,-3.490835
404,1.044102,-1.2683673
405,3.0946462,-3.0705838
406,2.845694,-2.8954942
407,1.3449867,-1.402297
408,3.061708,-2.953036
409,3.4009054,-3.411428
410,2.1481328,-2.1943824
411,2.2175918,-2.0302436
412,3.5253663,-3.6047373
413,1.2080551,-1.4068918
414,3.3886023,-3.3564463
415,3.1900315,-3.2545757
416,1.5602305,-1.6142322
417,3.2327754,-3.1520684
418,3.7397575,-3.7412922
419,2.4266999,-2.5072684
420,2.2139213,-2.0056796
421,3.76976,-3.8663263
422,1.3846413,-1.5953342
423,3.5979264,-3.5635066
424,3.7103646,-3.7824395
425,1.8963177,-1.9685332
426,3.3418677,-3.2672873
427,4.1496577,-4.16169
428,2.8504333,-2.9115384
429,2.1629665,-1.9339163
430,4.0823336,-4.178763
431,1.6523352,-1.8889799
432,3.9506648,-3.9240665
433,4.160399,-4.251634
434,2.0205612,-2.1235664
435,3.6656451,-3.596285
436,4.4980855,-4.521152
437,3.0441036,-3.0893357
438,2.5308583,-2.286827
439,4.37764,-4.4926972
440,1.7711036,-2.0419097
441,4.3486,-4.335103
442,4.728855,-4.8117723
443,2.281213,-2.3734627
444,4.0730553,-3.9861593
445,4.993752,-4.980743
446,3.310981,-3.3768759
447,2.8493688,-2.5653281
448,4.7120113,-4.8450646
449,1.9542526,-2.2656016
450,4.4330983,-4.4562354
451,5.079786,-5.1521053
452,2.6007743,-2.6730125
453,4.2120914,-4.055822
454,5.3183303,-5.316803
455,3.5944924,-3.657863
456,2.8339567,-2.558056
457,4.914141,-5.0745354
458,2.1151752,-2.441738
459,4.115833,-4.1373415
460,4.7998133,-4.862066
461,2.6691053,-2.7095473
462,3.916356,-3.7222862
463,5.1105313,-5.1052694
464,3.50696,-3.5637236
465,2.4725153,-2.2119133
466,4.7086725,-4.8836093
467,2.051747,-2.3826635
468,3.7484834,-3.7267933
469,4.4671087,-4.5437727
470,2.7832448,-2.7543194
471,3.5277224,-3.365352
472,4.988461,-4.894834
473,3.4969447,-3.5416307
474,2.067925,-1.8139198
475,4.57866,-4.7708054
476,2.0945396,-2.3798742
477,2.7907097,-2.7964
478,3.204733,-3.268603
479,2.0361278,-1.9882098
480,2.6383991,-2.5428283
481,3.7327414,-3.6007218
482,2.5411718,-2.5659418
483,1.6610736,-1.362722
484,3.5961711,-3.7568111
485,1.4868361,-1.7538375
486,3.1615245,-3.0957131
487,3.2752285,-3.3467236
488,1.6616412,-1.6915429
489,3.1281216,-3.034555
490,3.667329,-3.5311759
491,2.19859,-2.229902
492,2.1692371,-1.9138132
493,3.3344274,-3.4623067
494,1.2692714,-1.5265491
495,1.8782842,-1.8981091
496,1.4787043,-1.5126209
497,0.4515084,-0.44955808
498,1.8028817,-1.7633011
499,1.4982823,-1.4114133
500,0.6820588,-0.67012465
501,1.291047,-1.1724952
502,1.4492644,-1.557472
503,0.27380645,-0.36343622
504,3.9369657,-3.8302326
505,4.747834,-4.9702673
506,2.3334494,-2.351618
507,4.884313,-4.572799
508,5.5588336,-5.495983
509,3.0176475,-2.94498
510,3.8438075,-3.8815672
511,5.0949893,-5.1898937
512,1.6888468,-1.8907846
513,6.11175,-6.077044
514,7.553208,-7.844784
515,3.9170427,-3.8182158
516,7.7194557,-7.413973
517,9.2407,-8.972444
518,4.972588,-5.123897
519,6.229913,-5.958616
520,8.151624,-8.225048
521,3.1095128,-3.4179785
522,5.4712324,-5.3350825
523,6.934635,-7.2160087
524,3.5817935,-3.5248067
525,6.984359,-6.561719
526,8.759755,-8.563936
527,4.682816,-4.866992
528,6.0139275,-5.7515693
529,8.004456,-8.109697
530,3.085888,-3.384967
531,4.113902,-4.0265956
532,7.003917,-7.081099
533,4.508497,-4.5305195
534,5.7190104,-5.3890843
535,8.7626,-8.698073
536,5.7305384,-6.028193
537,5.4281454,-5.2840743
538,8.463132,-8.733006
539,3.959231,-4.1651917
540,2.9400494,-2.8539476
541,5.6172476,-5.645447
542,3.7767403,-3.7716112
543,3.7516117,-3.495687
544,6.7099943,-6.6398706
545,4.670261,-4.8053436
546,3.0335102,-3.008259
547,6.294589,-6.6038804
548,3.126954,-3.2226677
549,3.4440987,-3.3310137
550,5.0505285,-5.043837
551,2.7900927,-2.7878158
552,3.8727946,-3.5618842
553,5.898769,-5.5596333
554,3.5551147,-3.6162977
555,1.8071549,-1.882298
556,4.8860993,-5.1723976
557,2.1216154,-2.25034
558,2.0995011,-2.017546
559,3.620207,-3.6060936
560,2.079212,-2.198598
561,2.8634455,-2.680214
562,4.626505,-4.4962506
563,2.8810081,-2.9725938
564,0.997978,-1.0878767
565,4.068316,-4.198712
566,1.7170752,-1.8722554
567,2.3486707,-2.390583
568,3.9607894,-4.053461
569,2.3355534,-2.3984506
570,3.5054352,-3.270143
571,5.0977902,-5.1283355
572,3.219919,-3.3632016
573,2.377392,-2.3898711
574,4.7707396,-4.8735065
575,1.9584874,-2.1218848
576,2.8618276,-2.9299817
577,4.4517355,-4.6275907
578,2.6485674,-2.6001816
579,4.3881645,-4.03221
580,5.9256606,-5.8712254
581,3.7636254,-3.9710815
582,3.7865148,-3.6790645
583,5.952368,-6.0231395
584,2.424586,-2.5139577
585,3.9371967,-3.9489427
586,4.9370112,-5.157034
587,2.315056,-2.2882051
588,5.206773,-4.8824263
589,6.128783,-6.0946765
590,3.4233563,-3.5374556
591,4.3592033,-4.204146
592,6.052402,-6.096231
593,2.22286,-2.3726957
594,5.0152173,-5.0044427
595,5.671551,-5.847058
596,2.35883,-2.4147913
597,5.9610114,-5.6869373
598,6.5933275,-6.555122
599,3.3408792,-3.4981494
600,5.0690775,-4.9430423
601,6.3294454,-6.432712
602,2.0523784,-2.375854
603,5.481022,-5.475145
604,5.9056954,-6.08857
605,2.3882215,-2.4836814
606,6.3712177,-6.1233587
607,6.8038154,-6.7582116
608,3.2660925,-3.4174447
609,5.4660487,-5.3345146
610,6.389448,-6.4880743
611,1.9053377,-2.2551792
612,5.377402,-5.3655295
613,5.4358816,-5.6245995
614,1.9343169,-2.0611575
615,6.4556746,-6.1925387
616,6.476582,-6.4403477
617,2.7650714,-2.917157
618,5.622051,-5.487252
619,6.143845,-6.1523128
620,1.5449854,-1.8213884
621,5.2147956,-5.1991997
622,5.100556,-5.264579
623,1.7665942,-1.8963631
624,6.3666205,-6.0990696
625,6.2177844,-6.1858783
626,2.6134577,-2.7389247
627,5.5737715,-5.432716
628,5.9742246,-5.9584594
629,1.4247955,-1.6952561
630,5.3054495,-5.2614245
631,5.3364196,-5.4892926
632,2.0630083,-2.1679533
633,6.4378734,-6.1516647
634,6.5129642,-6.4935846
635,2.9328518,-3.0820184
636,5.590194,-5.4327536
637,6.2856116,-6.2943106
638,1.6698003,-1.9517645
639,5.0891843,-5.0231347
640,5.2836323,-5.4555864
641,2.2758176,-2.3806381
642,6.2938814,-5.986415
643,6.548016,-6.5628366
644,3.202681,-3.344537
645,5.563093,-5.430379
646,6.453658,-6.4913464
647,1.8723499,-2.1549084
648,5.1752234,-5.1001873
649,5.2815924,-5.4589415
650,2.2669277,-2.41728
651,6.476458,-6.1474714
652,6.741249,-6.764221
653,3.2973828,-3.4623764
654,5.959495,-5.865671
655,6.746874,-6.805253
656,1.9304694,-2.2594905
657,5.3700643,-5.2675962
658,5.291117,-5.50048
659,2.279979,-2.4165838
660,6.7939367,-6.4338183
661,7.00458,-7.0102725
662,3.3987677,-3.5781293
663,6.40603,-6.349236
664,7.0211034,-7.1212354
665,1.9811112,-2.354095
666,5.7699027,-5.6741247
667,5.632627,-5.8720927
668,2.3717127,-2.484844
669,7.32064,-6.906318
670,7.35959,-7.2981596
671,3.462603,-3.600678
672,7.039166,-6.985643
673,7.290091,-7.386295
674,1.9624597,-2.361804
675,6.118255,-6.0499845
676,5.7577744,-5.980599
677,2.5601287,-2.6169243
678,7.4918494,-7.0782785
679,7.0894384,-6.999841
680,3.4048426,-3.5361373
681,7.2063127,-7.1099677
682,6.9277396,-6.923351
683,1.8734603,-2.297754
684,5.6352777,-5.631795
685,5.5818057,-5.8660555
686,2.6298351,-2.5607824
687,6.9963365,-6.6680636
688,6.6576247,-6.512305
689,3.2512076,-3.449868
690,6.5815916,-6.4301844
691,6.372755,-6.341269
692,1.8434632,-2.2506313
693,4.869275,-4.9038577
694,5.115582,-5.3706827
695,2.2871356,-2.2441053
696,6.2777786,-5.98316
697,6.2127776,-6.1210394
698,2.896344,-3.147843
699,5.576945,-5.3615246
700,5.9866805,-5.893931
701,1.6651047,-2.0900486
702,4.7832427,-4.7893615
703,4.703155,-4.832498
704,2.1099277,-2.0823553
705,6.059765,-5.8255005
706,5.8459916,-5.801565
707,2.6597173,-2.8930867
708,5.214107,-4.9913845
709,5.7040133,-5.556808
710,1.5276234,-1.9432231
711,4.560064,-4.5693035
712,4.2406707,-4.306989
713,1.8498487,-1.848138
714,5.6497808,-5.4403343
715,5.2796645,-5.2512
716,2.405156,-2.5518672
717,4.890249,-4.722483
718,5.2977343,-5.1434994
719,1.3087057,-1.730417
720,4.274406,-4.306022
721,4.1126614,-4.2301087
722,1.8316975,-1.8041738
723,5.2276525,-5.0082994
724,5.036256,-4.9654827
725,2.2805378,-2.4666278
726,4.5797534,-4.418849
727,4.893992,-4.7572956
728,1.2074293,-1.6003088
729,3.9624248,-4.0083017
730,3.1892068,-3.3003669
731,1.1760954,-1.2048903
732,5.1061273,-4.9130316
733,4.428704,-4.3777475
734,1.6874056,-1.8331336
735,4.402723,-4.245952
736,4.6321898,-4.48703
737,0.8504467,-1.1562934
738,4.0448084,-4.098443
739,3.0353374,-3.163626
740,1.0809966,-1.1531966
741,5.3603106,-5.145533
742,4.5391016,-4.518522
743,1.7329353,-1.8637689
744,4.555956,-4.408767
745,4.900332,-4.7570524
746,0.883265,-1.1564311
747,4.025586,-4.0852017
748,3.0703645,-3.214033
749,1.1341776,-1.2012186
750,5.4424067,-5.208567
751,4.696262,-4.6858125
752,1.8226819,-1.9628047
753,4.615695,-4.4690504
754,5.0633397,-4.9058313
755,0.93770534,-1.2058277
756,4.0638123,-4.110822
757,3.0687525,-3.242354
758,1.1632721,-1.2015272
759,5.5415735,-5.298406
760,4.894785,-4.891052
761,1.9175048,-2.0503876
762,4.7125173,-4.556061
763,5.2928634,-5.130618
764,0.9770643,-1.2633241
765,4.1710086,-4.2021604
766,3.2070334,-3.4005477
767,1.274648,-1.2884557
768,5.649185,-5.4149613
769,5.1156034,-5.11384
770,2.060334,-2.2140543
771,4.8091736,-4.620604
772,5.5040927,-5.3560085
773,1.0632476,-1.3633252
774,4.087214,-4.0940948
775,3.131334,-3.3466315
776,1.29004,-1.2736568
777,5.5792136,-5.3416443
778,5.0890193,-5.1033254
779,2.0804293,-2.234376
780,4.7602324,-4.557102
781,5.504646,-5.370572
782,1.0743619,-1.3758427
783,4.06932,-4.0922074
784,3.1140702,-3.3307836
785,1.2782834,-1.2743622
786,5.5087337,-5.277151
787,4.9685674,-4.979435
788,2.0646057,-2.2460718
789,4.6906705,-4.4901633
790,5.3773584,-5.265145
791,1.0581411,-1.3662153
792,3.871898,-3.9061637
793,2.8693552,-3.0701513
794,1.1898483,-1.1787622
795,5.2532454,-5.017698
796,4.6476526,-4.668444
797,1.9536686,-2.1150448
798,4.4973826,-4.3045034
799,5.1509233,-5.0416517
800,0.974153,-1.28366
801,3.9189916,-3.9659214
802,2.8987134,-3.0907097
803,1.2084922,-1.1887553
804,5.2209835,-5.004518
805,4.6002355,-4.6230083
806,1.9719789,-2.1673865
807,4.47213,-4.2864814
808,5.218541,-5.106886
809,1.0098771,-1.3276302
810,4.0267577,-4.061198
811,3.2584333,-3.4491467
812,1.5313789,-1.4744737
813,5.198003,-4.9641457
814,4.927,-4.9012575
815,2.3297915,-2.531543
816,4.4325376,-4.2132654
817,5.4951406,-5.4244223
818,1.2912536,-1.5869992
819,4.809728,-4.831177
820,4.051125,-4.2848773
821,1.9946456,-1.9471122
822,5.8524475,-5.5276766
823,5.5502024,-5.477911
824,2.835045,-3.0912457
825,4.9668326,-4.7211423
826,6.0887012,-6.0519137
827,1.680497,-1.913972
828,5.37831,-5.425839
829,4.6890526,-4.9003534
830,2.1619604,-2.1355653
831,6.4628434,-6.079967
832,5.9159513,-5.853599
833,3.0074868,-3.1948447
834,5.472227,-5.3041205
835,6.227276,-6.298371
836,1.7762662,-2.0154486
837,6.2635407,-6.2376585
838,5.7671523,-6.0330367
839,2.6699102,-2.6844962
840,7.241602,-6.8416204
841,6.9435244,-6.864121
842,3.6181836,-3.8512933
843,6.1326056,-5.964138
844,6.926986,-7.072043
845,2.1504655,-2.4730568
846,6.1936398,-6.1701617
847,5.700457,-6.016685
848,2.5395644,-2.6419754
849,7.2478466,-6.880386
850,7.1018705,-7.0643673
851,3.6004443,-3.7884164
852,6.2610703,-6.1053357
853,7.1694264,-7.3200836
854,2.1299305,-2.4967942
855,6.368196,-6.3348475
856,6.089874,-6.3471565
857,2.5910172,-2.683685
858,7.4126973,-7.050205
859,7.536299,-7.497282
860,3.6925251,-3.9048703
861,6.365197,-6.188618
862,7.409012,-7.589047
863,2.173596,-2.548765
864,5.9253216,-5.910151
865,6.077331,-6.2375417
866,2.8051522,-2.842543
867,6.8425193,-6.50944
868,7.2829,-7.2540255
869,3.885322,-4.0508547
870,5.7716384,-5.585632
871,7.073516,-7.2119193
872,2.2090542,-2.6110477
873,5.513525,-5.5195336
874,5.581485,-5.7677956
875,2.5658448,-2.6142566
876,6.3889413,-6.112089
877,6.723493,-6.653856
878,3.6838167,-3.7872047
879,5.3370533,-5.17906
880,6.56182,-6.6603727
881,2.0477016,-2.4123104
882,5.312418,-5.301867
883,4.921324,-5.101503
884,1.847395,-1.9204665
885,6.240361,-6.0319357
886,6.118559,-6.028928
887,3.0114853,-3.0968893
888,5.2418723,-5.064764
889,6.0786204,-6.0960236
890,1.63177,-1.9278857
891,5.4863653,-5.4783525
892,5.2469425,-5.4101377
893,1.8346553,-1.9014064
894,6.3978996,-6.23312
895,6.374058,-6.295384
896,2.98363,-3.0761783
897,5.377262,-5.170899
898,6.192895,-6.210687
899,1.6473585,-1.9091862
900,5.5797367,-5.5539374
901,5.507707,-5.689018
902,1.963078,-2.0483842
903,6.5096908,-6.3195176
904,6.592645,-6.527441
905,3.1422267,-3.2021704
906,5.5054736,-5.2977376
907,6.4058943,-6.437241
908,1.7397293,-1.9867126
909,5.289273,-5.2265563
910,5.345963,-5.5351543
911,2.128247,-2.2030516
912,6.237351,-6.028638
913,6.5781355,-6.528872
914,3.3814583,-3.4776268
915,5.2724867,-5.06286
916,6.4783654,-6.5174522
917,1.9572948,-2.152961
918,5.6222973,-5.543591
919,5.6450644,-5.840725
920,2.248987,-2.310531
921,6.3397455,-6.08359
922,6.798373,-6.7408576
923,3.5422816,-3.7411866
924,5.053019,-4.8165474
925,6.570067,-6.632003
926,2.0790653,-2.2739048
927,5.4922442,-5.428705
928,5.8192306,-6.031031
929,2.7081077,-2.7404082
930,6.062127,-5.783006
931,6.9770927,-6.937472
932,4.1057544,-4.320539
933,4.514464,-4.268501
934,6.7873516,-6.871408
935,2.4770782,-2.6813226
936,5.644064,-5.6001325
937,5.9386144,-6.1932654
938,2.7799344,-2.820332
939,6.119086,-5.823446
940,7.0978684,-7.055318
941,4.2183247,-4.4200993
942,4.5332007,-4.276392
943,6.983112,-7.092656
944,2.5791829,-2.808552
945,6.339204,-6.2879124
946,6.8566227,-7.1317563
947,3.2512097,-3.3014627
948,6.831864,-6.5438957
949,7.9556146,-7.911842
950,4.6832633,-4.8727403
951,4.959515,-4.6973085
952,7.644929,-7.782078
953,2.8891022,-3.2000816
954,6.5883627,-6.567641
955,7.750044,-8.071444
956,3.9994855,-4.0169406
957,7.265666,-6.9436355
958,8.9102335,-8.851354
959,5.3834877,-5.526205
960,5.201899,-4.9947033
961,8.326452,-8.475159
962,3.328796,-3.7027912
963,6.0737395,-5.9856224
964,7.3416314,-7.6894464
965,4.088569,-4.0437546
966,6.973106,-6.5872087
967,8.845228,-8.775451
968,5.391004,-5.505038
969,5.4002213,-5.1690054
