,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
100,8.334158,-2.4899175,1.373442,-2.429163,-0.35957098,-2.1611717,-2.7596688,-1.2250984,-1.0465815,-0.6862185,-1.0252056,-0.14993343,1.0132362,4.5828667,-0.34345773,6.195813,-1.2435862,-1.4105521,-1.3455747,-2.0449603,-2.3125417
101,7.9935756,-0.81997633,-1.0903745,-2.4114792,-1.4356889,0.98445493,0.6389976,7.098748,-3.0244374,-1.1918534,-1.9875304,-1.3309841,-1.9997398,-2.359774,1.3799865,4.365057,0.4803594,-1.7991126,0.07444414,-1.4847488,-2.243217
102,8.373483,-1.5659449,-1.8380294,-2.684382,0.48921332,-3.016351,-2.3708708,0.24437614,0.47486722,-0.85940325,-1.0357229,2.042033,1.1467308,0.34035397,-1.5144916,1.8885833,-1.9794133,1.2635771,-0.39541495,-2.333581,0.9748959
103,8.670699,-0.09858006,-0.9053199,-2.700661,-0.70695686,0.9048336,-0.3337635,7.9920917,-2.9076056,-0.9756403,-2.3363187,-0.33783713,-2.370269,-2.6076596,1.2665902,2.4313238,0.4284689,-1.7960372,0.18379703,-1.1970555,-2.686903
104,6.305658,-0.8193168,-1.9780512,-0.5107115,-0.054891545,-2.6381798,-0.49384344,-0.17287105,0.36808285,0.6446121,-2.464123,-2.5982845,0.068771794,0.7442192,-1.432019,9.43628,-1.3558843,-1.9917248,0.64774674,-1.982119,-0.42870727
105,10.27057,-0.05971163,-0.39851546,-2.8402944,-0.9306294,0.56260836,-0.1807997,8.658059,-3.908256,-1.0860469,-2.7671237,-0.5342014,-2.6931174,-2.5314648,1.3395786,2.1793628,0.0359225,-1.3764944,-0.7278091,-1.4941518,-3.4319894
106,11.26668,-1.6038866,0.35645503,-2.7936077,-0.24436633,-3.9528954,-3.2068007,-0.16424216,-0.63234496,0.35697362,-2.24112,1.9259846,0.38638768,0.48661736,-0.8963785,2.662555,-1.034093,-0.07212549,0.5174805,-3.72788,-0.66866326
107,13.020643,-1.706272,-1.6456692,-3.8806264,-0.49453345,1.4291888,2.3638752,4.8986797,-2.9510298,-0.45629573,-3.2695153,-1.5508981,-3.416495,-3.7491744,0.24417162,4.5175858,-0.3402145,-2.768494,-0.21903792,-0.5730015,-0.7649214
108,6.023533,-2.200533,0.6631108,-0.6421719,-0.5857772,-1.953544,-2.6781442,-0.4565898,-0.64065176,0.2573199,-1.686796,-2.1310651,0.757219,2.7605724,0.49772575,8.486637,-0.9818695,-1.005612,-0.8709843,-2.7444084,-2.3607705
109,8.265219,-1.7798015,0.889037,-3.7566803,0.35453147,-2.4898312,-0.71062714,1.3140728,-2.411836,-1.1997639,-0.76957196,-0.45116156,-0.62113875,2.6687663,-0.13257366,5.190892,-0.22804171,-2.0111537,-0.6822371,-1.0188888,-1.5433851
110,7.2869678,-0.87564534,-0.13425946,-1.6452211,-0.8831929,-2.7861006,-0.6775107,0.2547617,-1.3228499,-1.5653166,-0.18539485,-2.8322396,1.2240573,3.1583006,0.938502,6.7331676,-1.255917,-1.9734716,-0.6149895,-1.0509247,-1.8326075
111,8.589648,1.036996,-1.246426,-2.0717044,1.4557731,-3.2451603,-0.17655651,0.17694794,-0.8397579,-1.3461268,-2.1565557,-1.9516816,0.11896486,1.4103266,-0.998063,7.040928,-1.2822704,-3.025281,0.07222665,-0.9538478,-1.5283456
112,9.765801,2.417241,-1.0883445,-3.9600987,3.1437337,-3.7383525,0.3235854,0.1604928,-2.241115,-2.0607042,-1.7954494,-0.10690695,-1.1981322,1.8492061,-0.9857727,3.6212897,-0.9946191,-3.4140706,0.5099249,1.103591,-1.9875798
113,8.71883,0.20445737,-0.7858533,-4.9548907,2.0838635,-3.96575,-1.4379513,1.5408682,-2.6193361,-0.6695713,-1.4689951,2.7079918,-1.6208948,2.489501,-0.011274597,3.325443,-1.3056728,-2.1483111,0.6324549,-0.26582775,-1.6867245
114,9.401708,-0.815155,-0.42359978,-3.0864358,-1.3146607,0.57470345,-0.05917085,8.62245,-3.2714071,-1.0839489,-2.4052522,-0.13211212,-2.5759447,-2.426335,1.9224343,2.8378196,-0.24275443,-1.7819798,-0.17163438,-1.4752171,-2.6724582
115,10.077134,-2.665979,-1.1181023,-0.9490027,-1.7051938,0.8623462,-0.77356917,2.0213742,-0.23798831,0.034109347,-1.9476147,-3.2733674,0.26412305,0.35699537,-1.0641637,7.174158,-0.9007943,-1.379553,-2.452092,-2.4668007,0.19193453
116,7.9769483,-1.5151886,-0.99403036,-1.2795134,-0.6635227,0.22865681,0.058580026,2.512858,-0.9341105,0.011232935,-1.3945456,-2.297992,-0.27902892,0.20216337,-1.2001139,6.019121,-1.653872,-2.0517254,-1.6188214,-1.2276562,0.20497993
117,11.471879,0.34338635,-0.26131555,-4.3672514,0.86549747,-2.093231,-0.86841375,3.8127692,-3.0838275,-0.42948774,-2.683394,1.6113775,-2.6076565,-1.8828204,-0.28968123,1.0636716,-0.44184706,-2.1184459,0.49591205,-1.5694897,1.4754419
118,5.702196,-2.9161265,-0.11791635,-0.4573754,-2.143205,-0.10008338,-0.9015947,2.1074073,0.29281023,-0.021623127,-0.21764757,-2.6315918,1.4657815,2.2754033,0.35349157,6.254426,-2.0534708,-0.20310774,-2.6480649,-2.2853363,-1.3103244
119,17.776672,0.421061,0.19864847,-4.4681983,2.3064363,-2.058856,5.154035,2.0287712,-4.601013,-2.1794915,-4.40479,-2.3830411,-5.1237807,-3.9722128,-1.5353792,0.69309044,2.1093688,-3.2282495,-1.6845428,1.6735883,1.3818555
120,12.804269,-3.0462937,-1.191367,-2.684556,0.03633837,-3.6410234,-3.1057873,-0.4490433,-1.1947842,0.7310877,-2.0257611,1.8335211,-1.2125357,-0.4682572,-1.8920296,2.7354324,0.8050796,-0.09365667,1.3688389,-2.7667654,-0.070148274
121,17.388462,1.3386745,-0.6236652,-3.85601,3.2733548,-2.7144465,4.6293097,0.65832347,-4.1729765,-2.7176704,-4.0886655,-2.0334902,-4.867068,-3.4665453,-1.89943,-0.13745761,1.1882538,-3.0301187,-1.1471653,2.9115734,1.36413
122,8.947664,-1.156205,-0.7301727,-2.9553735,0.33206525,-3.267398,-2.443793,0.0650561,-0.62050134,-0.61056983,-0.5942292,2.5705197,0.25415093,0.7850357,-1.4458452,1.062778,-1.3516636,0.50229096,-0.50116193,-1.9498904,1.2534869
123,9.5272255,-1.6696044,1.1444492,-3.0830336,0.193325,-2.7970388,-2.6179473,-0.68745065,-0.8316087,-1.4042344,-0.75713146,0.6851961,1.0307542,4.0932636,-0.29031667,3.0124884,-1.2557302,-1.039248,-1.4710587,-2.0574193,-1.6165712
124,14.806052,-1.8650362,1.2026442,-2.8004143,-1.3026694,-1.4623679,-3.5401013,-0.7043917,-1.6990821,1.281889,-2.7583287,0.6222287,0.526458,2.0317059,-1.0414277,3.9060555,-0.4788829,-1.2281002,-2.039602,-3.5413253,-1.2872913
125,7.6671214,-2.0592103,-1.4753826,-0.5567216,-1.5060644,-0.11577225,-0.028051332,2.3005168,-0.2667401,-0.67637277,-0.80958265,-3.0386665,0.64476514,1.0272737,-0.96232206,8.046485,-1.9450638,-1.3695239,-2.4308908,-1.5158106,-0.38852918
126,10.178462,-0.662346,-1.4220572,-3.7882373,0.29261258,0.7772388,3.9825895,5.6563025,-3.0109944,-0.6063875,-3.0585866,-1.9012871,-3.5355055,-3.4925995,0.017744252,1.2468601,0.21412364,-2.2865388,0.80918163,0.38264942,-0.1707287
127,5.245855,-2.8881493,-0.09847649,-0.62752104,-2.0321665,-0.8849669,-1.6898873,0.77637064,0.84220415,0.35220462,-0.23382726,-2.9919543,2.5928066,3.5590637,0.18502991,8.17171,-2.6717272,-0.19823283,-2.677173,-2.7144506,-1.9917496
128,3.9440217,-2.1940777,0.5386351,-1.2941899,-0.706475,-1.6335438,-1.6333187,-0.26504597,-0.24360424,-0.07017379,-0.049859405,-2.57847,1.8944871,4.260599,0.5005691,8.114685,-2.0839953,-1.0452776,-1.934685,-2.2021878,-2.1535895
129,10.815579,-2.2584748,-0.014405868,-2.3017716,-1.3398174,-0.0977675,0.07079799,3.7813668,-2.7005672,0.52452064,-2.763757,-1.6726551,-2.3647678,-2.5885115,0.5240985,4.0545735,4.6246943,-1.5528593,-1.4819216,-2.8819335,-1.8319614
130,6.677337,-1.9802259,-1.5368464,-2.970636,-1.3975197,1.1595246,1.4998937,8.881391,-1.0587249,-0.56823575,-1.2699499,-2.6059918,-2.033625,-2.3541608,0.75833154,0.41790688,-0.04693341,-0.5478384,0.1330964,-0.68005186,-0.3156087
131,12.973605,-2.4636426,-0.36021984,-2.2003064,-0.6312354,-3.4351964,-3.4267662,-0.6338826,0.45526302,-0.059195578,-1.6115046,0.7158904,2.0795944,0.40310425,-1.5089428,1.9822756,-0.8977687,1.209077,-0.64420193,-4.4123507,0.019892458
132,12.001973,3.3714502,-0.7033651,-3.817402,4.920167,-2.1499307,3.7469292,1.0153301,-3.219469,-2.0830824,-4.232794,-2.100056,-3.306433,-1.4053748,-1.6374104,2.3038867,-1.1876949,-4.602146,0.1544387,2.2037761,-0.49808645
133,10.487936,-3.822177,0.8222088,-0.8761363,-1.8829206,-0.07391861,-3.6203988,-1.8384666,0.60582435,1.7823853,-2.447129,-0.60037166,0.5763076,0.33325082,-1.1291679,5.0216484,0.18603468,-0.0460211,-1.652613,-3.9796455,-0.2099914
134,7.278706,-1.3075914,-1.1068187,0.5119653,-0.9729186,-0.66527075,-1.3696814,0.40770635,0.16840182,0.5129636,-1.7713763,-2.936505,1.1784995,-0.18976252,-0.7368791,9.569888,-1.7493869,-1.7233719,-1.1495636,-2.3684652,-0.9839089
135,9.921672,2.0286434,-1.4397836,-3.537557,2.5307515,-2.7720075,-1.6100314,1.3703839,-2.3029819,-1.5636134,-2.7920358,2.264553,-1.0461118,0.45486927,-1.0951381,1.6424662,-1.3284907,-2.2277904,1.2426938,-1.0450959,-0.32914558
136,10.401763,-1.5360707,-1.13716,-2.406038,-1.153776,1.0079073,-0.5641753,5.9357214,-2.7344794,-1.2286396,-2.2970822,-0.84386885,-2.0189836,-2.2659476,0.6622429,4.6045113,0.7821075,-1.594242,-0.331165,-2.1177442,-2.6320343
137,7.939872,-0.6701853,-0.6698278,-2.3553205,-0.67942214,-1.5109501,2.033244,3.1563418,-1.9379061,-1.756056,-1.3778595,-2.5080073,-0.4594166,0.07717731,-0.21809584,6.725485,-1.6672952,-2.4037013,-1.0661595,0.11287768,-0.66541934
138,9.44089,-2.2816467,0.3531369,-2.7177126,-0.42540443,-3.4447935,-2.8481524,0.3072585,-0.92504346,0.5674029,-2.2425644,0.73330194,-0.023115184,1.029568,-0.42442715,6.0266123,-0.23415324,-1.0113212,0.5980384,-2.741271,-1.5599747
139,12.644432,-2.6938305,-0.10613366,-1.6179503,-1.5268849,4.046367,-0.40304828,0.8785024,-2.3187656,-0.41695273,-3.3017855,-1.7711325,-2.2779567,-3.5385275,-0.8207639,7.1600704,0.7232669,-2.5738754,-1.4493905,-2.7719145,0.48703596
140,13.131275,-2.467377,1.419356,-1.5555396,-0.7592427,-2.1107635,-3.7027218,-1.6366678,-1.8296576,-0.4029615,-2.030857,1.1073415,-0.31590483,1.5691695,-0.90067375,3.9201813,0.19268352,-0.87587583,-0.739403,-3.6144407,-0.9170652
141,8.624101,-0.8565034,-0.7175409,-1.85841,-0.11610766,0.9500798,-0.39320084,1.6574944,-1.4073782,0.15768522,-1.6706657,-1.4221771,-0.33944774,-0.20851776,-1.3148526,4.53549,-1.5363898,-2.3064246,-1.50328,-1.2126268,0.62040126
142,8.46581,-1.179457,-0.5444082,-3.4158945,0.90302455,-4.222902,-2.5541093,0.3893739,-0.5415767,-0.087943904,-1.9149156,2.3329253,0.23674813,1.7385129,-0.96859795,3.9823153,-1.5973105,-0.87654,1.2302715,-2.1218755,-1.4483967
143,11.459436,-1.7541156,-0.8143192,-2.7645047,-1.6888834,2.3771608,0.30237454,5.43698,-2.3279293,-0.98990035,-3.1484163,-1.8312907,-2.0593567,-3.3278859,0.5440848,4.3696947,0.77642184,-1.8384713,-0.13771743,-1.780682,-1.8015924
144,6.159804,-2.3460264,-1.0778021,-0.8410392,-2.0082624,0.031049162,-0.16069296,2.7973888,-0.31381544,-0.47787797,-0.6442743,-3.116803,1.0284373,1.2891891,-0.37518218,8.176329,-1.7215606,-1.209218,-2.0544596,-1.6567112,-0.86554754
145,10.231137,-1.6535354,-0.39120853,0.66130614,-1.388827,0.31340313,-2.5568297,-0.6764671,0.055612408,1.5916036,-2.560115,-3.1473289,1.6682034,0.04908242,-0.80533516,7.9075174,-1.4989588,-2.134274,-1.3455025,-3.2038877,-1.1534622
146,10.964394,-1.412555,-0.9396092,-4.2489295,-0.23985974,0.86171764,2.6351538,6.4223795,-3.159882,-0.4162723,-3.2893772,-0.94563466,-3.700443,-3.1447918,0.4879606,3.8234103,-0.09498146,-3.0585303,0.5954417,-0.13470532,-1.2686412
147,13.008724,-1.5978721,-2.1775134,0.010903105,-1.8459584,-1.3765441,-0.708405,0.8233046,-0.44644126,0.43965358,-2.4044106,-2.7313788,-0.6087264,-0.90751505,-2.3309546,9.769641,-1.8538758,-1.1565149,-2.174338,-2.7255707,1.0137401
148,6.4922314,-2.8250937,1.2849915,-2.0045643,-1.2569048,-2.102297,-2.301243,-0.94511986,0.57203346,-0.60615635,-0.24068457,-1.9369292,1.6763042,5.315897,-0.29681396,7.565633,-1.8775163,-0.893764,-1.6994928,-2.269903,-2.5783472
149,11.004628,-1.2351321,-1.1391497,-2.6122825,-0.71806407,0.5626285,-0.8128138,5.9600925,-3.0043163,-1.3667884,-2.4261122,-0.12954131,-2.2018983,-2.060867,0.7479123,4.187646,0.78336734,-1.5909489,-0.33519092,-2.1274679,-2.8663502
150,4.552061,-1.5942271,-0.38729694,0.45656037,-0.65560967,-2.2034988,-1.9895413,-0.018661845,-0.28702667,0.57493484,-1.624868,-3.2786796,0.96515614,1.9466865,0.6011386,12.156083,-1.3327087,-1.6586013,-0.74128145,-2.8992083,-2.815261
151,5.7581887,-1.9798846,-0.9209229,-0.5008745,-1.6855365,-1.6306752,-1.5552752,0.9670918,-0.7352813,1.8069991,-1.5951104,-2.574727,0.5551947,0.1194637,0.18352196,11.187173,-1.824846,-1.4040217,-0.6656238,-2.374014,-1.4039679
152,8.990876,-0.9275683,-1.0403271,-2.0566406,-1.4694153,-0.12190099,2.9989157,7.0272083,-3.0790682,-1.341808,-2.7097948,-2.6812828,-2.5218818,-2.8810983,0.7256893,5.150648,0.47339752,-1.6382469,-0.70924556,-1.5456921,-0.85973984
153,12.392274,-2.5409017,0.09946794,-1.905934,-1.6667186,4.707327,-1.3310037,1.5777847,-2.5342116,-0.5699336,-3.6467974,-1.4461057,-2.6614678,-3.8620384,0.5516075,7.5790663,1.0315435,-2.6218202,-1.6682922,-3.0119283,0.020232018
154,8.811685,-1.5369612,0.6207334,-0.5753773,-1.6930033,0.14794908,-2.522261,0.75588024,-1.102487,3.0247517,-3.1222126,-2.1271966,-0.94607806,-1.5356638,0.43063313,7.800933,-0.9487735,-1.5975214,-0.4946387,-2.8248289,-0.6181368
155,7.48959,-0.7714009,-0.9877572,-2.6561196,-1.1532387,1.2946995,2.8093913,7.1620913,-2.8286197,-0.937166,-2.3487706,-2.4934683,-2.6630924,-3.1040733,1.4106212,4.602415,0.21079734,-2.2281864,-0.08075728,-0.72857016,-1.2488686
156,10.532971,-1.0022619,-1.997785,-2.414545,-0.36722806,0.36876255,4.556491,4.003109,-2.6250315,-0.482176,-2.5876029,-3.5929878,-3.6866977,-4.096001,-0.5453566,3.4717238,-0.121254206,-2.567034,0.33050597,1.1145712,0.34150907
157,6.027564,-1.8912569,-1.1267421,-1.2378086,-1.5659894,0.36240885,1.1644013,10.069303,-1.7618865,-0.92027354,-0.917281,-2.90024,-1.5228621,-2.0610645,1.4507794,0.97254795,-0.33783773,-0.8069245,-1.0003114,-1.1583284,-0.22212476
158,14.91024,0.020423416,-2.4238803,-2.257538,-0.1317237,-0.51809263,2.3801367,2.8848782,-2.8983126,-0.24102837,-3.6599903,-2.0250857,-3.4367943,-3.54586,-1.2678046,5.0575438,0.43737534,-2.3739357,-0.5643704,-1.5540489,-1.0425518
159,11.209466,-0.15751918,-1.4408298,-1.4131473,-0.27757704,-1.016667,3.9482791,3.406024,-2.7459254,-1.0106018,-3.0511653,-2.7140892,-2.7948763,-2.9853618,-0.7258578,4.8657846,0.548227,-1.7383243,-1.0536093,-1.1503235,-0.8501194
160,7.235358,-0.68470454,-0.5571,-2.4726095,-1.7198521,1.0377619,0.5829027,11.336189,-3.170589,-1.393873,-2.1455178,-1.8180943,-2.239938,-2.9362082,2.437403,1.8291345,-0.6472844,-1.388822,-0.16678232,-0.7423401,-2.812082
161,14.673108,-2.7441854,1.5837369,-0.67317283,-1.8839133,-1.2943038,-4.20892,-0.89099944,-1.0549159,1.7575164,-2.9701827,0.103109464,0.827562,1.4813299,-1.0758468,4.644285,-0.68806833,-0.87883866,-1.9050211,-4.991214,-1.3412037
162,8.963304,-0.5167713,-1.6817198,-2.7415261,0.71180964,0.62544864,5.214169,4.5510116,-3.033595,-0.33339742,-2.4159372,-3.4379532,-4.136926,-4.474246,-0.76362735,1.8313656,0.31052783,-2.561637,1.080433,1.641461,0.8779656
163,9.001144,-0.274475,0.269288,-3.0035925,0.14681663,-3.2319505,-0.91522527,0.17332813,-2.076828,-1.3660684,-0.31804278,-1.5020766,0.46575162,3.409204,0.21420312,4.716282,-1.088775,-2.1025832,-0.5136195,-0.60939395,-1.8318558
164,9.174179,-2.4208844,-0.7220346,-1.8925651,-1.438044,-0.05177097,-1.0087862,1.3707105,-1.6503533,0.94917965,-1.9534346,-1.0902848,-1.5192302,-2.2980344,-0.6289149,2.4992273,5.6119905,-1.1138698,-0.15143877,-2.309201,-1.1290562
165,14.325759,-1.0886929,-1.289459,-2.8213325,0.18993486,-0.049153402,1.8408318,2.5552795,-3.1668613,-0.7776849,-2.8097548,-2.1104743,-3.1739457,-2.7926795,-0.350177,2.2891243,0.8469837,-1.3831748,-1.1183985,-0.40261552,-0.91594464
166,8.81502,-2.0805984,-1.8399744,-3.5199327,-0.043935258,1.8292798,4.8656116,5.044735,-2.0290885,-0.5169119,-2.7317228,-3.4409277,-3.3036518,-4.258977,-0.5769639,3.47205,-0.3238426,-2.7071166,0.9310622,1.4837219,0.5300998
167,7.5991383,-2.1398373,-0.48668653,-1.2389053,-1.4548777,0.13082305,-1.1817565,1.8009225,-0.58683234,0.74878055,-0.29940653,-2.0655792,0.87265563,0.66406703,-0.6051225,4.815591,-2.0907948,-0.7573553,-2.0635865,-2.176636,-0.2688469
168,7.4824014,-0.73520935,-1.2759049,-2.628442,-1.0616583,1.5089704,0.984932,6.6444874,-2.406832,-1.0472002,-2.120674,-1.7313621,-2.1867878,-2.6537907,1.414354,3.89908,0.30252907,-1.878014,0.39073315,-1.02498,-1.7091097
169,11.781963,3.3237984,-0.6238341,-3.673602,4.3299003,-3.2768312,0.56101,0.59107614,-3.054029,-1.9752922,-3.362121,0.3427441,-1.9527382,0.61762154,-1.2125615,2.1691892,-0.9721273,-3.8481505,-0.21953914,0.7444286,-1.68488
170,9.180305,-1.4560928,-0.059380375,-0.08795558,-1.5051534,-0.005957314,-2.2590623,0.33129153,-0.62573403,2.7067647,-2.6387963,-2.1059349,-0.766123,-1.2250141,0.09373576,7.641712,-1.0869818,-1.384505,-1.1477958,-2.6911414,-0.85101014
171,6.75798,-1.0193695,-1.1303772,-2.8989656,-1.3055233,1.7238649,2.0804641,8.174863,-2.504826,-1.1298718,-2.041241,-2.4412699,-2.4944887,-3.1036434,1.9614706,3.8338456,-0.102353126,-1.8833872,0.2917238,-0.44797248,-1.5520338
172,11.006825,0.6150222,-2.2691178,-2.998099,1.5077642,-0.27786607,4.6087584,4.2835464,-3.227079,-0.73341846,-3.0053377,-2.8309958,-4.0511127,-4.4204206,-0.988069,1.4005551,0.15724,-2.453529,1.2457279,1.0299368,0.60312116
173,7.8051753,0.0627805,-0.0110998815,-3.6976743,0.6442313,-2.826934,0.5049154,2.55871,-2.2286365,-1.8480768,-1.1509273,0.10788953,-0.32049596,2.6208248,-0.75192404,3.0037038,-0.9753772,-2.0825105,-0.10751627,-0.55632275,-1.538331
174,8.838976,-2.502445,-1.753573,-3.567728,-0.5496806,1.9735259,4.159346,4.7816105,-1.6092819,-0.51301813,-2.4737363,-3.313149,-2.7790675,-3.7930424,-0.6002549,3.5990837,-0.2776268,-2.3714855,0.8938378,1.2296695,0.2981289
175,10.269356,-1.3389288,-1.0075637,-3.4681568,-0.9637805,1.9894174,2.1783974,5.387809,-2.5244045,-0.5961375,-3.1763966,-1.7085235,-2.6292567,-3.296756,0.48779383,3.008073,0.28706595,-2.32025,0.58453965,-0.6997993,-0.9870858
176,7.4863315,-0.32498777,-0.6100505,-1.3729894,-0.011530463,-2.9937027,-0.34748742,0.78572524,-0.95174146,-2.2535243,-0.74266696,-2.8572376,1.0847744,2.5030305,0.39466086,5.677388,-1.2528733,-1.8719333,-0.4881166,-0.60201573,-1.7037725
177,9.388869,-2.1557171,-1.4677233,-2.243174,-0.8334419,-0.091283716,0.2775821,1.3113267,-1.70758,0.56934965,-0.97788393,-1.2551212,-0.5343761,0.3324175,-2.6497107,6.563694,-1.4561869,-1.9919212,-0.731284,-1.1114619,1.1586251
178,9.837974,-3.0725877,-0.6295684,-1.4954742,-2.002414,1.6230953,1.628012,1.3620901,-1.5755838,-0.75150204,-1.4355943,-3.2445128,-1.1534672,-1.9168426,-1.5118473,8.351317,-0.5230533,-1.872377,-1.0415376,-1.5397636,0.41490105
179,12.002718,-4.047341,-0.26783332,-0.036150545,-0.96999335,-1.7266725,-3.9836152,-1.4061158,0.009348577,0.46071094,-1.8284196,-0.37568542,0.10156403,0.14721994,-1.4887542,5.44454,1.3101501,0.25483686,-0.97141296,-4.056226,-0.799866
180,9.657851,-1.8637859,-0.20947348,-0.3860442,-1.2972313,4.7187114,-1.8896058,0.32418343,-1.7905625,-0.637949,-2.5001764,-1.640923,-1.2690637,-2.9908812,-0.14690903,7.499646,0.16623494,-2.350758,-1.8197156,-2.9360142,0.65447974
181,7.3197412,-2.1882591,0.16523345,-3.2423444,-1.3037097,-2.1996784,0.3363668,5.064719,-1.3808843,-0.7328994,-1.1144542,-2.8294976,0.9597645,2.5201547,0.54582566,6.687644,-0.91150975,-2.0916297,-1.3560356,-1.4424385,-2.2714953
182,8.666295,-2.0944383,-1.456558,-2.3373394,-0.63061357,0.5213735,0.14670584,1.4834887,-1.529766,0.7075068,-1.2993442,-1.4477715,-0.42070568,-0.38070327,-2.5029445,6.782361,-1.2856686,-2.241654,-0.376881,-1.1640056,1.1916528
183,12.561139,-1.23736,0.5902651,-2.4033608,0.36692038,-2.933517,-2.767753,0.45794323,-1.6122178,-0.77237463,-2.3421063,0.6546714,-0.20306954,1.5063909,-0.820524,2.9192283,-0.47393236,-1.1235396,-0.3509689,-3.9607623,-0.66804004
184,10.269356,-1.3389288,-1.0075637,-3.4681568,-0.9637805,1.9894174,2.1783974,5.387809,-2.5244045,-0.5961375,-3.1763966,-1.7085235,-2.6292567,-3.296756,0.48779383,3.008073,0.28706595,-2.32025,0.58453965,-0.6997993,-0.9870858
185,14.098993,-2.5604467,-0.26392448,-2.5177007,-1.4176991,1.8192561,0.9749655,2.5366676,-2.992788,-0.60846645,-3.284364,-2.4671195,-2.692314,-3.157485,0.13807753,5.67929,1.096032,-2.105595,-1.754299,-2.0361853,-0.5198334
186,6.7092824,-1.5101701,-1.059796,-0.99233556,-1.7990197,-1.3672451,0.65912306,1.9911052,-1.7378832,-1.0323026,-0.65031683,-2.7840765,0.94688493,1.4632909,-0.57325494,7.223818,-1.3348413,-1.6276029,-1.1446401,-0.56659126,-0.7330128
187,11.278029,-1.1543437,-0.2439607,-2.617663,-0.14392415,-3.5133584,-2.811373,0.033509847,-0.6689241,-0.9391762,-1.358964,0.7845976,1.4437063,1.348331,-1.345666,2.2095485,-1.0884308,0.4488618,-0.24994293,-3.7713983,-0.19827028
188,13.047967,-2.2135708,0.33019978,-2.990552,-2.1033638,3.1774971,-0.5184376,3.633678,-3.1056333,-0.8125038,-3.9472342,-2.1290283,-2.7024124,-3.6177812,1.6977644,7.4869614,1.2927425,-2.627032,-1.1690016,-2.9282584,-1.4672173
189,8.432599,-1.3849468,-0.7798039,-2.6304777,-1.127232,0.928534,0.21467459,8.808166,-1.926702,-0.23947954,-1.9989133,-2.1630294,-2.0383115,-1.8160907,1.4611235,1.3258332,1.0097135,-1.0243208,-0.7572869,-2.3640687,-0.8481916
190,9.222848,-2.489028,-0.6275632,-0.041688476,-1.6286463,3.9814315,-0.42079124,0.2758035,-1.2225465,-0.40196723,-1.9352502,-2.4998572,-0.9187803,-2.7377756,-1.3901675,8.019886,-0.63817805,-2.2417905,-1.3304213,-2.1591163,0.99553293
191,13.5477495,-2.700273,0.28203276,-2.290289,-2.3665245,3.6746037,-1.0190933,2.3154337,-2.71915,-0.4172085,-3.974058,-2.197056,-2.5073106,-3.6465514,0.82888246,8.217238,1.1173711,-2.4242826,-1.5162307,-3.270118,-0.92041034
192,12.550925,-1.8856521,0.08312295,-2.8643122,-1.4116082,3.6127965,-0.905159,2.7788398,-2.9286761,-1.0348082,-3.968298,-1.1631198,-2.7083724,-3.4903271,1.1552943,7.133851,1.3978251,-2.8006017,-1.0814935,-3.0877082,-1.1069689
193,12.147573,-2.3103166,-2.167665,-0.9698647,-2.0307834,-0.16307636,1.1657372,0.8685639,-1.4413017,-1.1140182,-0.82893294,-3.491398,-0.76240695,-0.6740876,-2.7556033,9.047755,-0.55279183,-1.5146018,-2.2187955,-0.9140873,0.9644783
194,5.2024226,-2.0810032,-1.0962226,-2.834815,-1.7001233,0.35187978,1.4073279,8.312034,-1.6863017,-0.7189081,-0.3573018,-2.2958024,-1.165269,-1.3181577,1.791779,1.258522,-0.9745392,-0.15720676,-0.6077396,-0.42080852,-0.7304978
195,13.938724,-2.6702268,0.12526496,-2.15886,-2.0051131,3.2819278,0.07072684,1.5775361,-2.7092457,-0.19456011,-3.658685,-2.3860848,-2.4176404,-3.5513382,-0.29819593,7.2242823,0.79094386,-2.397964,-1.5389723,-2.8676603,-0.32780132
196,11.794215,-1.3314029,-0.30741844,-2.6749444,-1.5178264,3.1731198,-1.3447125,3.4903183,-2.5451508,-1.1854122,-3.816366,-0.63980573,-2.2477143,-3.1932223,1.1934061,6.4814034,0.98761016,-2.4390774,-0.62684184,-3.34752,-1.8495345
197,11.447494,-0.5546983,-0.20085105,-2.6570709,1.9908179,-1.7506226,2.0430777,0.21856819,-2.5893974,-0.800476,-3.9462001,-2.057451,-3.1411881,-1.6321055,-1.9537032,5.3610916,-0.121889055,-3.9164376,-1.1066687,0.81844133,1.7042589
198,4.75181,-1.7713178,-1.0906123,-0.79771835,-1.8334533,-1.319069,0.29465798,2.0837696,-1.0559167,-0.388663,0.16657412,-2.7883646,1.6456349,1.7662967,-0.4882202,7.437484,-1.7999849,-1.4145058,-1.213361,-1.0399115,-0.81516963
199,13.2819195,-1.8919832,-0.9421952,-1.710846,-0.47206166,1.3059434,-1.2825072,4.1655664,-2.160353,-0.95070124,-2.8323433,0.18365401,-1.5419787,-2.344165,-1.2466314,3.8882148,0.9685208,-1.6158129,-1.0030786,-3.0647304,-1.7303952
200,8.844932,-0.68592453,-1.3020954,-2.9495947,-0.66709954,1.45182,0.8999769,6.0348954,-2.5957549,-0.6852368,-2.315131,-1.1061404,-2.5070279,-2.4242778,1.1841958,3.7224004,-0.08009395,-2.037714,0.2347875,-1.2422985,-1.5961491
